,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
6399,6400,44,8,3,tertiary,0,1631,yes,no,unknown,6,may,346,2,-1,0,unknown,0
6400,6401,39,2,1,secondary,0,1336,yes,no,unknown,16,jun,358,1,-1,0,unknown,0
6401,6402,50,9,3,primary,0,152,no,no,cellular,7,aug,107,4,-1,0,unknown,0
6402,6403,33,7,1,secondary,0,1522,no,yes,cellular,19,nov,966,1,-1,0,unknown,0
6403,6404,34,10,2,unknown,0,28,no,yes,cellular,8,jul,245,1,-1,0,unknown,0
6404,6405,53,4,3,primary,0,383,yes,no,unknown,14,may,171,1,-1,0,unknown,0
6405,6406,48,1,3,secondary,0,0,no,no,cellular,18,aug,195,3,-1,0,unknown,0
6406,6407,30,2,3,secondary,0,114,no,no,cellular,20,aug,185,4,-1,0,unknown,0
6407,6408,28,6,1,secondary,0,1364,yes,no,cellular,5,feb,75,2,-1,0,unknown,0
6408,6409,30,12,1,secondary,0,705,yes,no,unknown,4,jun,235,1,-1,0,unknown,0
6409,6410,43,5,2,tertiary,0,3327,no,no,telephone,28,aug,146,19,-1,0,unknown,0
6410,6411,58,6,2,secondary,0,543,no,yes,telephone,17,jul,264,3,-1,0,unknown,0
6411,6412,40,5,3,tertiary,0,52527,no,no,cellular,21,aug,140,11,-1,0,unknown,0
6412,6413,41,2,1,secondary,0,197,yes,no,unknown,19,may,112,1,-1,0,unknown,0
6413,6414,49,2,1,secondary,0,1884,yes,no,cellular,8,may,43,1,-1,0,unknown,0
6414,6415,29,3,1,tertiary,0,370,yes,no,cellular,29,jan,119,2,251,5,failure,0
6415,6416,50,12,2,unknown,0,4204,no,no,unknown,19,jun,335,2,-1,0,unknown,0
6416,6417,33,6,1,secondary,0,372,yes,no,unknown,23,may,92,1,-1,0,unknown,0
6417,6418,57,4,3,tertiary,0,3571,no,no,unknown,13,may,708,2,-1,0,unknown,0
6418,6419,30,6,3,secondary,0,664,no,yes,telephone,14,may,57,1,-1,0,unknown,0
6419,6420,52,5,3,tertiary,0,1158,no,no,cellular,27,aug,57,4,-1,0,unknown,0
6420,6421,33,3,1,secondary,0,440,yes,no,unknown,26,may,250,2,-1,0,unknown,0
6421,6422,54,6,3,secondary,0,233,yes,no,unknown,19,may,220,3,-1,0,unknown,0
6422,6423,37,8,3,tertiary,0,0,yes,yes,cellular,24,jul,226,6,-1,0,unknown,0
6423,6424,43,5,3,tertiary,0,4016,yes,no,cellular,14,aug,159,2,-1,0,unknown,0
6424,6425,53,4,3,secondary,0,-686,no,yes,unknown,2,jun,255,3,-1,0,unknown,0
6425,6426,42,5,3,tertiary,0,-323,yes,no,cellular,7,aug,135,2,-1,0,unknown,0
6426,6427,47,5,3,secondary,0,5012,yes,no,cellular,16,apr,262,2,-1,0,unknown,0
6427,6428,29,6,1,primary,0,145,no,no,unknown,3,jul,452,1,-1,0,unknown,0
6428,6429,37,2,3,secondary,0,358,yes,no,unknown,6,may,390,3,-1,0,unknown,0
6429,6430,26,6,1,secondary,0,972,yes,no,unknown,20,may,177,10,-1,0,unknown,0
6430,6431,39,8,3,secondary,0,5562,no,no,cellular,20,nov,149,3,-1,0,unknown,0
6431,6432,58,6,2,primary,0,2716,no,no,cellular,20,nov,163,2,-1,0,unknown,0
6432,6433,34,6,1,tertiary,0,1011,yes,no,unknown,6,may,136,1,-1,0,unknown,0
6433,6434,28,10,1,secondary,0,-395,yes,no,unknown,30,jun,141,4,-1,0,unknown,0
6434,6435,43,3,2,tertiary,0,27,no,no,cellular,7,jul,412,4,-1,0,unknown,0
6435,6436,37,6,3,secondary,0,0,yes,no,cellular,15,jul,129,2,-1,0,unknown,0
6436,6437,57,12,3,primary,0,1694,yes,no,telephone,17,nov,378,1,-1,0,unknown,0
6437,6438,40,10,3,tertiary,0,271,yes,no,cellular,11,aug,265,4,-1,0,unknown,0
6438,6439,34,12,3,secondary,0,75,yes,yes,cellular,25,may,111,1,-1,0,unknown,0
6439,6440,34,5,1,tertiary,0,5945,yes,no,cellular,8,may,285,1,170,1,failure,0
6440,6441,60,5,3,secondary,0,358,no,no,unknown,18,jun,74,2,-1,0,unknown,0
6441,6442,33,12,3,secondary,0,0,yes,no,cellular,30,jul,41,5,-1,0,unknown,0
6442,6443,43,2,3,secondary,0,3409,yes,no,cellular,13,may,172,1,-1,0,unknown,0
6443,6444,30,6,3,secondary,0,1312,yes,no,unknown,19,may,285,2,-1,0,unknown,0
6444,6445,32,11,1,unknown,0,5969,no,no,cellular,6,feb,12,7,-1,0,unknown,0
6445,6446,52,3,3,secondary,0,2079,no,no,cellular,6,aug,68,2,-1,0,unknown,0
6446,6447,37,10,1,tertiary,0,1758,no,no,cellular,8,jun,98,2,-1,0,unknown,0
6447,6448,34,12,3,unknown,0,3,yes,no,unknown,5,may,120,3,-1,0,unknown,0
6448,6449,51,5,1,tertiary,1,-55,yes,no,cellular,11,may,281,2,266,6,failure,0
6449,6450,47,6,2,secondary,0,25,no,yes,cellular,16,jul,81,6,-1,0,unknown,0
6450,6451,27,5,1,tertiary,0,1137,yes,no,cellular,8,may,26,1,-1,0,unknown,0
6451,6452,39,5,2,secondary,0,51,no,no,unknown,17,jun,334,2,-1,0,unknown,0
6452,6453,56,8,3,tertiary,0,21,no,no,cellular,21,jul,118,3,-1,0,unknown,0
6453,6454,52,3,3,tertiary,0,1785,no,no,cellular,13,aug,349,1,-1,0,unknown,0
6454,6455,43,3,2,secondary,0,-278,no,no,cellular,28,aug,103,8,-1,0,unknown,0
6455,6456,37,5,3,tertiary,0,9269,yes,yes,cellular,17,apr,71,1,149,2,failure,0
6456,6457,37,3,3,secondary,0,135,yes,no,cellular,12,may,268,3,-1,0,unknown,0
6457,6458,44,6,3,primary,0,-312,yes,no,unknown,20,jun,22,3,-1,0,unknown,0
6458,6459,28,12,3,secondary,0,576,yes,yes,cellular,18,may,20,6,-1,0,unknown,0
6459,6460,41,10,3,secondary,0,713,yes,no,unknown,19,may,78,1,-1,0,unknown,0
6460,6461,38,5,3,tertiary,0,1555,no,no,cellular,20,aug,66,5,-1,0,unknown,0
6461,6462,32,12,1,secondary,0,1649,no,no,cellular,27,may,204,2,-1,0,unknown,0
6462,6463,27,6,3,secondary,0,1024,no,no,cellular,6,feb,280,6,-1,0,unknown,0
6463,6464,46,6,3,primary,0,-271,yes,no,cellular,25,jul,65,2,-1,0,unknown,0
6464,6465,47,5,1,tertiary,0,8106,no,no,cellular,29,jul,340,3,-1,0,unknown,0
6465,6466,34,6,3,secondary,0,467,yes,no,cellular,13,may,195,2,357,2,failure,0
6466,6467,38,8,3,primary,0,-786,yes,no,cellular,7,may,126,1,-1,0,unknown,0
6467,6468,34,5,1,tertiary,0,5452,no,no,cellular,20,apr,96,1,245,5,other,0
6468,6469,29,5,3,tertiary,0,877,no,no,cellular,3,feb,166,3,-1,0,unknown,0
6469,6470,38,3,3,tertiary,0,3234,no,no,cellular,8,apr,281,1,141,2,success,0
6470,6471,34,12,1,secondary,1,7,no,no,unknown,28,may,285,2,-1,0,unknown,0
6471,6472,32,12,1,tertiary,0,291,no,no,telephone,28,jan,223,6,275,5,other,0
6472,6473,42,2,2,primary,0,0,yes,no,cellular,9,feb,216,2,-1,0,unknown,0
6473,6474,32,5,3,tertiary,0,2102,yes,no,cellular,8,jul,220,1,-1,0,unknown,0
6474,6475,59,12,3,secondary,0,302,no,yes,cellular,8,jul,250,2,-1,0,unknown,0
6475,6476,35,8,3,secondary,0,2008,no,no,unknown,4,jun,178,6,-1,0,unknown,0
6476,6477,35,2,2,secondary,0,78,yes,no,telephone,13,may,630,3,371,3,failure,0
6477,6478,55,6,3,primary,0,431,yes,no,unknown,12,may,68,2,-1,0,unknown,0
6478,6479,30,6,3,primary,0,1127,yes,no,unknown,29,may,13,1,-1,0,unknown,0
6479,6480,49,5,3,tertiary,0,0,yes,no,cellular,18,nov,102,1,-1,0,unknown,0
6480,6481,40,2,2,unknown,0,4384,yes,no,unknown,5,may,315,1,-1,0,unknown,0
6481,6482,35,5,2,tertiary,0,649,no,no,cellular,16,apr,177,1,-1,0,unknown,0
6482,6483,38,12,2,secondary,0,3834,yes,no,cellular,13,apr,363,2,327,1,failure,0
6483,6484,40,8,3,tertiary,0,121,yes,no,cellular,22,jul,80,1,-1,0,unknown,0
6484,6485,63,4,2,secondary,0,4833,no,no,cellular,14,aug,415,1,-1,0,unknown,0
6485,6486,41,8,3,secondary,0,2105,yes,no,cellular,18,nov,134,1,-1,0,unknown,0
6486,6487,31,5,1,tertiary,0,0,no,no,cellular,25,aug,9,12,-1,0,unknown,0
6487,6488,47,9,1,tertiary,0,456,no,no,unknown,12,jun,139,2,-1,0,unknown,0
6488,6489,30,6,3,secondary,0,8,yes,no,cellular,19,nov,473,1,-1,0,unknown,0
6489,6490,37,3,3,secondary,0,421,yes,yes,cellular,17,nov,85,1,-1,0,unknown,0
6490,6491,34,3,1,tertiary,1,-6,no,no,cellular,28,aug,79,8,-1,0,unknown,0
6491,6492,31,5,1,tertiary,0,38279,no,no,cellular,16,jul,225,2,-1,0,unknown,0
6492,6493,58,6,3,primary,0,5279,yes,no,unknown,17,jun,93,6,-1,0,unknown,0
6493,6494,44,6,2,primary,0,25,yes,no,cellular,13,may,201,1,344,7,failure,0
6494,6495,30,6,3,primary,0,1023,yes,no,unknown,21,may,168,3,-1,0,unknown,0
6495,6496,37,6,3,secondary,0,11953,yes,yes,unknown,29,may,208,1,-1,0,unknown,0
6496,6497,30,8,2,tertiary,0,1192,no,no,cellular,29,jan,83,2,-1,0,unknown,0
6497,6498,33,5,1,tertiary,0,373,no,yes,cellular,27,oct,259,1,-1,0,unknown,0
6498,6499,35,3,3,secondary,0,712,yes,yes,cellular,22,aug,97,5,-1,0,unknown,0
6499,6500,25,10,1,secondary,0,933,yes,no,cellular,7,may,463,2,-1,0,unknown,0
6500,6501,59,5,2,tertiary,0,51,no,no,cellular,28,aug,129,2,-1,0,unknown,0
6501,6502,32,6,1,primary,0,100,yes,no,unknown,16,may,376,2,-1,0,unknown,0
6502,6503,48,5,3,primary,0,427,no,no,cellular,17,nov,62,1,-1,0,unknown,0
6503,6504,37,2,3,secondary,0,616,yes,no,cellular,17,apr,18,1,-1,0,unknown,0
6504,6505,49,3,3,secondary,0,702,no,no,telephone,22,aug,145,7,-1,0,unknown,0
6505,6506,32,5,1,tertiary,0,17,no,no,cellular,22,aug,72,4,-1,0,unknown,0
6506,6507,28,5,1,secondary,0,1154,no,no,cellular,29,jul,71,3,-1,0,unknown,0
6507,6508,44,6,1,secondary,0,641,no,no,unknown,15,may,257,1,-1,0,unknown,0
6508,6509,46,6,3,primary,0,648,no,no,cellular,14,aug,59,4,-1,0,unknown,0
6509,6510,57,10,3,primary,0,-34,yes,yes,cellular,11,may,108,6,371,2,failure,0
6510,6511,30,5,1,tertiary,0,0,yes,no,cellular,5,may,495,1,-1,0,unknown,0
6511,6512,32,12,3,secondary,0,0,yes,no,cellular,30,jul,71,5,-1,0,unknown,0
6512,6513,58,1,3,secondary,0,610,yes,no,telephone,29,jul,246,2,-1,0,unknown,0
6513,6514,33,3,3,secondary,0,3071,yes,yes,cellular,21,jul,323,1,-1,0,unknown,0
6514,6515,30,3,1,secondary,0,115,no,no,cellular,13,may,152,1,351,1,failure,0
6515,6516,33,5,1,tertiary,0,12,no,no,cellular,20,aug,471,5,-1,0,unknown,0
6516,6517,33,10,3,secondary,0,217,yes,yes,cellular,15,may,132,5,304,5,failure,0
6517,6518,33,2,1,secondary,0,-27,yes,no,unknown,26,may,165,1,-1,0,unknown,0
6518,6519,32,6,1,secondary,0,541,yes,no,cellular,8,may,202,2,-1,0,unknown,0
6519,6520,34,3,1,secondary,0,2729,yes,no,cellular,6,apr,945,1,139,1,success,0
6520,6521,25,3,1,secondary,0,1036,yes,no,cellular,25,jul,337,2,-1,0,unknown,0
6521,6522,40,2,3,primary,0,258,no,no,unknown,20,jun,14,13,-1,0,unknown,0
6522,6523,36,12,2,secondary,0,48,no,no,cellular,11,jul,147,10,-1,0,unknown,0
6523,6524,52,5,2,tertiary,0,-297,yes,no,unknown,20,jun,11,21,-1,0,unknown,0
6524,6525,33,6,3,secondary,0,2502,yes,no,cellular,20,apr,285,1,270,1,failure,0
6525,6526,44,8,1,tertiary,0,1136,yes,yes,cellular,3,apr,345,2,249,7,other,0
6526,6527,50,5,3,tertiary,0,4904,yes,no,unknown,15,may,438,2,-1,0,unknown,0
6527,6528,28,6,1,primary,0,643,yes,no,unknown,15,may,297,1,-1,0,unknown,0
6528,6529,42,2,3,secondary,0,59,no,no,cellular,28,aug,144,13,-1,0,unknown,0
6529,6530,28,2,1,secondary,0,60,no,yes,cellular,29,jan,248,1,-1,0,unknown,0
6530,6531,60,4,3,secondary,0,374,no,no,cellular,19,aug,276,2,-1,0,unknown,0
6531,6532,32,1,3,secondary,0,93,yes,no,unknown,20,may,203,2,-1,0,unknown,0
6532,6533,47,3,3,secondary,0,0,no,no,unknown,11,nov,74,1,-1,0,unknown,0
6533,6534,51,12,3,secondary,0,0,yes,yes,cellular,30,jan,150,1,252,1,failure,0
6534,6535,49,3,3,tertiary,0,-129,yes,no,cellular,8,may,240,1,-1,0,unknown,0
6535,6536,30,6,1,unknown,1,-149,yes,yes,unknown,12,may,164,3,-1,0,unknown,0
6536,6537,33,5,3,tertiary,0,5792,yes,no,cellular,18,may,55,2,-1,0,unknown,0
6537,6538,57,4,3,secondary,0,3783,yes,no,unknown,6,jun,198,3,-1,0,unknown,0
6538,6539,35,5,1,tertiary,0,1902,no,no,cellular,19,nov,188,5,-1,0,unknown,0
6539,6540,45,2,2,primary,0,242,yes,no,unknown,19,may,336,1,-1,0,unknown,0
6540,6541,31,5,1,tertiary,0,350,yes,no,cellular,12,aug,359,2,-1,0,unknown,0
6541,6542,44,6,2,secondary,0,427,yes,no,cellular,18,jul,151,1,-1,0,unknown,0
6542,6543,26,10,1,tertiary,0,458,yes,yes,cellular,2,feb,117,7,-1,0,unknown,0
6543,6544,60,5,2,secondary,0,151,no,no,cellular,6,aug,160,4,-1,0,unknown,0
6544,6545,45,6,3,primary,0,302,yes,no,telephone,15,may,258,3,-1,0,unknown,0
6545,6546,55,2,2,secondary,0,2166,yes,no,unknown,28,may,23,17,-1,0,unknown,0
6546,6547,52,5,3,tertiary,0,583,no,no,cellular,18,aug,61,1,84,1,failure,0
6547,6548,49,2,3,secondary,0,3169,no,no,unknown,9,jun,626,1,-1,0,unknown,0
6548,6549,51,5,1,tertiary,1,-55,yes,no,cellular,18,aug,119,6,-1,0,unknown,0
6549,6550,52,2,3,tertiary,0,3094,yes,no,cellular,17,nov,96,1,-1,0,unknown,0
6550,6551,38,2,1,secondary,0,0,yes,no,unknown,27,may,166,2,-1,0,unknown,0
6551,6552,31,5,1,unknown,0,1023,no,yes,cellular,9,jul,219,1,-1,0,unknown,0
6552,6553,35,12,3,tertiary,0,1145,yes,no,cellular,2,feb,82,2,-1,0,unknown,0
6553,6554,41,5,1,tertiary,0,4594,yes,no,unknown,4,jun,393,11,-1,0,unknown,0
6554,6555,39,5,2,tertiary,0,-999,yes,no,unknown,27,may,313,1,-1,0,unknown,0
6555,6556,43,7,3,primary,0,644,no,no,telephone,5,feb,195,2,-1,0,unknown,0
6556,6557,58,10,2,secondary,0,613,yes,no,unknown,8,may,154,2,-1,0,unknown,0
6557,6558,34,6,1,unknown,0,-90,yes,no,cellular,18,may,20,1,370,1,failure,0
6558,6559,59,10,1,primary,0,0,yes,no,telephone,5,feb,1307,2,-1,0,unknown,0
6559,6560,33,3,1,secondary,0,56,no,no,unknown,7,may,236,2,-1,0,unknown,0
6560,6561,42,3,3,secondary,0,525,no,no,cellular,17,nov,172,3,-1,0,unknown,0
6561,6562,40,6,3,secondary,0,632,no,no,cellular,5,feb,611,2,-1,0,unknown,0
6562,6563,46,3,3,tertiary,0,16,no,no,cellular,30,jul,121,3,-1,0,unknown,0
6563,6564,59,4,3,primary,0,0,no,no,cellular,19,aug,288,2,-1,0,unknown,0
6564,6565,41,6,3,primary,0,372,yes,no,telephone,11,jul,117,1,-1,0,unknown,0
6565,6566,23,6,1,secondary,0,4211,yes,no,cellular,18,may,434,1,-1,0,unknown,0
6566,6567,32,2,1,secondary,0,2459,yes,yes,unknown,23,may,162,1,-1,0,unknown,0
6567,6568,37,3,3,secondary,0,720,yes,no,cellular,14,may,365,6,36,3,failure,0
6568,6569,42,5,3,tertiary,0,0,no,no,cellular,20,nov,90,2,-1,0,unknown,0
6569,6570,38,5,3,tertiary,0,6999,no,no,unknown,20,jun,11,2,-1,0,unknown,0
6570,6571,37,3,2,secondary,0,2686,no,no,cellular,14,aug,144,4,-1,0,unknown,0
6571,6572,46,3,3,secondary,0,399,no,no,cellular,21,jul,156,1,-1,0,unknown,0
6572,6573,31,6,3,secondary,0,125,yes,no,cellular,14,may,201,1,350,2,failure,0
6573,6574,31,12,1,secondary,0,162,yes,no,unknown,28,may,247,1,-1,0,unknown,0
6574,6575,57,5,3,secondary,0,-868,yes,yes,cellular,23,jul,186,1,-1,0,unknown,0
6575,6576,37,5,1,secondary,0,24,yes,yes,cellular,11,aug,232,4,-1,0,unknown,0
6576,6577,35,2,3,secondary,0,2179,no,no,cellular,20,apr,207,1,-1,0,unknown,0
6577,6578,26,1,1,tertiary,0,23494,no,no,cellular,3,feb,136,1,-1,0,unknown,0
6578,6579,45,12,3,secondary,0,1214,yes,no,cellular,28,jul,118,2,-1,0,unknown,0
6579,6580,37,12,2,tertiary,0,4303,yes,no,unknown,23,may,168,1,-1,0,unknown,0
6580,6581,32,3,2,secondary,0,18,no,no,unknown,26,may,52,1,-1,0,unknown,0
6581,6582,39,8,3,primary,0,13930,yes,no,cellular,25,jul,337,2,-1,0,unknown,0
6582,6583,43,5,2,tertiary,0,1413,yes,no,cellular,18,aug,116,9,-1,0,unknown,0
6583,6584,57,4,3,primary,0,808,no,no,telephone,7,jul,274,1,-1,0,unknown,0
6584,6585,30,3,3,secondary,0,26,no,no,cellular,20,aug,55,2,-1,0,unknown,0
6585,6586,46,2,3,secondary,0,451,yes,yes,cellular,13,may,389,4,-1,0,unknown,0
6586,6587,32,5,3,tertiary,0,1196,yes,no,cellular,11,jul,508,1,-1,0,unknown,0
6587,6588,60,12,3,secondary,0,4120,yes,yes,unknown,30,may,422,2,-1,0,unknown,0
6588,6589,41,5,3,tertiary,0,10758,yes,no,cellular,1,jun,288,1,-1,0,unknown,0
6589,6590,55,2,2,secondary,0,935,no,no,cellular,14,jul,65,2,-1,0,unknown,0
6590,6591,45,5,3,tertiary,1,-190,no,yes,cellular,26,aug,92,4,-1,0,unknown,0
6591,6592,50,2,3,secondary,0,1,no,no,telephone,11,aug,80,10,-1,0,unknown,0
6592,6593,53,2,3,secondary,0,139,yes,no,cellular,19,aug,28,17,-1,0,unknown,0
6593,6594,57,4,3,primary,0,0,no,no,cellular,20,aug,340,4,-1,0,unknown,0
6594,6595,45,3,3,secondary,0,2020,yes,no,cellular,17,nov,62,1,131,1,failure,0
6595,6596,33,5,1,tertiary,0,2059,no,no,cellular,29,aug,106,2,-1,0,unknown,0
6596,6597,51,3,2,secondary,0,329,yes,no,unknown,28,may,191,5,-1,0,unknown,0
6597,6598,29,6,3,secondary,0,-565,yes,no,unknown,18,jun,164,3,-1,0,unknown,0
6598,6599,56,5,1,tertiary,0,15311,no,no,cellular,29,apr,157,6,-1,0,unknown,0
6599,6600,29,6,1,secondary,0,218,no,no,cellular,7,jul,255,2,-1,0,unknown,0
6600,6601,48,6,3,primary,0,278,yes,no,unknown,5,may,125,2,-1,0,unknown,0
6601,6602,55,10,3,secondary,0,39,no,no,unknown,17,jun,20,1,-1,0,unknown,0
6602,6603,32,12,1,secondary,0,211,yes,no,cellular,18,may,114,1,-1,0,unknown,0
6603,6604,28,12,1,tertiary,0,313,no,yes,cellular,26,jul,461,2,326,4,failure,0
6604,6605,39,5,3,tertiary,0,661,yes,no,unknown,3,jun,220,3,-1,0,unknown,0
6605,6606,41,5,3,tertiary,0,36,no,no,cellular,19,nov,388,3,-1,0,unknown,0
6606,6607,25,6,1,secondary,0,154,yes,no,unknown,27,may,312,2,-1,0,unknown,0
6607,6608,25,6,1,primary,0,-289,yes,no,telephone,13,may,56,2,-1,0,unknown,0
6608,6609,43,3,1,secondary,0,1195,yes,no,unknown,15,may,516,9,-1,0,unknown,0
6609,6610,35,2,1,secondary,0,-267,yes,no,unknown,27,may,193,1,-1,0,unknown,0
6610,6611,58,3,3,tertiary,0,332,no,no,cellular,5,aug,371,3,-1,0,unknown,0
6611,6612,48,12,3,secondary,0,344,no,no,cellular,30,apr,364,1,86,2,other,0
6612,6613,36,8,3,secondary,0,1412,yes,yes,cellular,25,jul,226,1,-1,0,unknown,0
6613,6614,54,8,3,secondary,0,0,no,no,unknown,9,jun,96,1,-1,0,unknown,0
6614,6615,36,6,2,primary,0,3202,yes,no,unknown,21,may,290,2,-1,0,unknown,0
6615,6616,42,8,3,tertiary,0,157,yes,yes,unknown,7,may,650,1,-1,0,unknown,0
6616,6617,45,2,1,secondary,0,1377,yes,no,unknown,28,may,171,5,-1,0,unknown,0
6617,6618,30,5,1,tertiary,0,2419,no,yes,cellular,5,jun,213,2,-1,0,unknown,0
6618,6619,29,6,3,secondary,0,3310,no,no,cellular,2,jun,344,2,117,2,failure,0
6619,6620,58,4,2,primary,0,2538,yes,no,cellular,31,jul,307,6,-1,0,unknown,0
6620,6621,31,3,3,secondary,0,589,yes,yes,unknown,21,may,151,1,-1,0,unknown,0
6621,6622,48,3,3,secondary,0,98,no,no,cellular,27,aug,146,4,-1,0,unknown,0
6622,6623,48,5,3,unknown,0,1103,yes,no,unknown,15,may,52,1,-1,0,unknown,0
6623,6624,82,4,3,unknown,0,211,no,no,telephone,22,apr,195,3,-1,0,unknown,0
6624,6625,35,2,1,secondary,0,35,yes,no,cellular,14,may,152,1,-1,0,unknown,0
6625,6626,48,6,1,unknown,0,71,yes,no,unknown,8,may,101,2,-1,0,unknown,0
6626,6627,35,8,3,secondary,0,24,yes,no,unknown,20,may,81,1,-1,0,unknown,0
6627,6628,31,12,3,secondary,0,352,no,no,telephone,28,oct,60,1,-1,0,unknown,0
6628,6629,32,5,1,tertiary,0,4638,no,no,cellular,29,jan,180,1,-1,0,unknown,0
6629,6630,58,9,3,tertiary,0,6316,no,no,cellular,21,nov,91,1,-1,0,unknown,0
6630,6631,33,5,3,tertiary,0,0,yes,no,cellular,18,nov,88,1,-1,0,unknown,0
6631,6632,46,6,3,secondary,0,243,yes,yes,unknown,14,may,345,2,-1,0,unknown,0
6632,6633,30,2,1,secondary,0,438,yes,no,cellular,18,may,98,1,178,1,failure,0
6633,6634,37,5,3,secondary,0,121,no,yes,cellular,17,nov,211,2,151,2,failure,0
6634,6635,46,3,2,secondary,0,3455,yes,no,cellular,20,nov,120,4,190,2,failure,0
6635,6636,44,5,1,tertiary,0,709,yes,no,cellular,19,nov,54,1,-1,0,unknown,0
6636,6637,24,10,1,unknown,0,1179,no,no,cellular,26,may,78,1,105,1,failure,0
6637,6638,44,5,3,secondary,0,488,no,yes,cellular,30,jul,292,11,-1,0,unknown,0
6638,6639,28,3,1,secondary,0,-9,yes,yes,unknown,9,may,175,5,-1,0,unknown,0
6639,6640,55,9,3,tertiary,0,4235,no,no,cellular,7,aug,973,4,-1,0,unknown,0
6640,6641,24,12,1,tertiary,0,454,yes,no,cellular,15,jun,139,1,-1,0,unknown,0
6641,6642,31,3,3,secondary,0,246,no,no,cellular,7,aug,159,2,-1,0,unknown,0
6642,6643,43,2,2,secondary,0,62,no,no,unknown,18,jun,67,1,-1,0,unknown,0
6643,6644,59,5,3,tertiary,0,20798,yes,no,cellular,21,nov,9,7,-1,0,unknown,0
6644,6645,32,5,3,tertiary,0,937,no,no,unknown,17,nov,76,1,-1,0,unknown,0
6645,6646,37,6,3,primary,0,655,yes,no,cellular,5,feb,127,2,258,4,failure,0
6646,6647,56,6,3,primary,0,2163,no,no,telephone,31,jul,31,3,-1,0,unknown,0
6647,6648,47,3,3,secondary,0,-545,yes,yes,unknown,26,may,140,5,-1,0,unknown,0
6648,6649,53,3,2,secondary,0,281,yes,no,cellular,17,apr,171,2,337,9,other,0
6649,6650,33,3,3,tertiary,0,1020,no,no,cellular,27,aug,82,4,-1,0,unknown,0
6650,6651,44,6,3,primary,0,67,yes,no,unknown,6,may,220,2,-1,0,unknown,0
6651,6652,33,3,1,tertiary,0,109,yes,yes,telephone,15,may,12,4,176,3,other,0
6652,6653,30,10,1,secondary,0,5223,no,no,cellular,14,oct,404,2,-1,0,unknown,0
6653,6654,44,6,3,primary,0,-544,yes,yes,unknown,26,may,181,3,-1,0,unknown,0
6654,6655,49,6,3,primary,0,3103,no,no,cellular,9,feb,26,5,-1,0,unknown,0
6655,6656,35,5,1,tertiary,0,1,yes,no,cellular,5,may,80,1,285,1,failure,0
6656,6657,38,6,1,primary,0,1583,yes,no,cellular,15,may,386,1,-1,0,unknown,0
6657,6658,23,6,3,secondary,0,0,yes,no,cellular,14,may,223,1,-1,0,unknown,0
6658,6659,54,5,3,tertiary,0,2216,yes,no,cellular,13,oct,167,1,-1,0,unknown,0
6659,6660,62,5,3,tertiary,0,5008,no,no,telephone,4,jun,139,2,-1,0,unknown,0
6660,6661,36,6,1,primary,0,736,yes,no,unknown,16,jun,323,2,-1,0,unknown,0
6661,6662,27,3,1,secondary,0,-211,yes,no,cellular,7,may,146,1,349,3,failure,0
6662,6663,34,6,3,secondary,0,2139,yes,no,cellular,15,may,1452,1,-1,0,unknown,0
6663,6664,35,3,1,secondary,0,634,yes,no,cellular,29,aug,122,2,-1,0,unknown,0
6664,6665,33,5,1,tertiary,0,9135,yes,no,cellular,25,aug,80,4,-1,0,unknown,0
6665,6666,30,3,1,secondary,0,3313,yes,no,telephone,20,apr,534,3,319,3,failure,0
6666,6667,37,6,3,primary,0,0,yes,no,unknown,19,jun,129,3,-1,0,unknown,0
6667,6668,30,2,1,secondary,0,-838,yes,no,unknown,21,may,142,2,-1,0,unknown,0
6668,6669,57,6,3,primary,0,1592,no,yes,unknown,20,jun,78,4,-1,0,unknown,0
6669,6670,39,8,3,tertiary,0,2644,yes,no,unknown,20,may,253,1,-1,0,unknown,0
6670,6671,29,2,1,secondary,0,-158,yes,no,unknown,7,may,128,2,-1,0,unknown,0
6671,6672,35,3,3,secondary,0,1508,no,no,cellular,28,jul,339,8,-1,0,unknown,0
6672,6673,48,5,2,tertiary,0,1144,yes,no,cellular,17,nov,78,1,-1,0,unknown,0
6673,6674,60,9,2,primary,0,1190,no,no,unknown,9,jun,166,1,-1,0,unknown,0
6674,6675,41,12,3,secondary,0,-76,yes,no,cellular,16,apr,263,1,-1,0,unknown,0
6675,6676,36,10,1,tertiary,0,2000,no,no,unknown,6,jun,94,1,-1,0,unknown,0
6676,6677,45,3,1,tertiary,0,302,yes,no,cellular,21,nov,22,2,154,4,failure,0
6677,6678,77,4,3,tertiary,0,0,no,no,cellular,6,apr,190,1,-1,0,unknown,0
6678,6679,34,1,3,secondary,0,428,yes,no,cellular,7,apr,221,2,267,3,other,0
6679,6680,30,11,1,tertiary,0,31,yes,no,cellular,14,may,23,1,-1,0,unknown,0
6680,6681,48,1,3,secondary,0,1811,yes,no,telephone,31,jul,135,3,-1,0,unknown,0
6681,6682,44,9,3,primary,0,0,no,no,cellular,20,aug,174,5,-1,0,unknown,0
6682,6683,38,5,1,unknown,0,715,yes,no,cellular,2,apr,951,1,132,3,failure,0
6683,6684,30,6,3,primary,0,2929,yes,no,cellular,21,nov,432,2,184,1,other,0
6684,6685,45,5,3,tertiary,0,904,yes,yes,unknown,20,jun,14,9,-1,0,unknown,0
